superscaffold	index	scaffold	scaffold.length	start	end
Super_Scaffold0	2818	NW_VBSM01002863.1	1841	49296379	49298220
Super_Scaffold0	2819	NW_VBSM01002864.1	1881	49299220	49301101
Super_Scaffold0	2820	NW_VBSM01002865.1	2408	49302101	49304509
Super_Scaffold0	2821	NW_VBSM01002866.1	1016	49305509	49306525
Super_Scaffold0	2822	NW_VBSM01002867.1	1922	49307525	49309447
Super_Scaffold0	2823	NW_VBSM01002868.1	1299	49310447	49311746
Super_Scaffold0	2824	NW_VBSM01002869.1	1125	49312746	49313871
Super_Scaffold0	2825	NW_VBSM01002870.1	3667	49314871	49318538
Super_Scaffold0	2826	NW_VBSM01002871.1	1077	49319538	49320615
Super_Scaffold0	2827	NW_VBSM01002872.1	2278	49321615	49323893
Super_Scaffold0	2828	NW_VBSM01002873.1	1223	49324893	49326116
Super_Scaffold0	2829	NW_VBSM01002874.1	2650	49327116	49329766
Super_Scaffold0	2830	NW_VBSM01002875.1	5583	49330766	49336349
Super_Scaffold0	2831	NW_VBSM01002876.1	1242	49337349	49338591
Super_Scaffold0	2832	NW_VBSM01002877.1	1215	49339591	49340806
Super_Scaffold0	2833	NW_VBSM01002878.1	1956	49341806	49343762
Super_Scaffold0	2834	NW_VBSM01002879.1	1905	49344762	49346667
Super_Scaffold0	2835	NW_VBSM01002880.1	1251	49347667	49348918
Super_Scaffold0	2836	NW_VBSM01002881.1	2609	49349918	49352527
Super_Scaffold0	2837	NW_VBSM01002882.1	1275	49353527	49354802
Super_Scaffold0	2838	NW_VBSM01002883.1	3071	49355802	49358873
Super_Scaffold0	2839	NW_VBSM01002884.1	1437	49359873	49361310
Super_Scaffold0	2840	NW_VBSM01002885.1	1015	49362310	49363325
Super_Scaffold0	2841	NW_VBSM01002886.1	1043	49364325	49365368
Super_Scaffold0	2842	NW_VBSM01002887.1	1525	49366368	49367893
Super_Scaffold0	2843	NW_VBSM01002888.1	1018	49368893	49369911
Super_Scaffold0	2844	NW_VBSM01002889.1	1071	49370911	49371982
Super_Scaffold0	2845	NW_VBSM01002890.1	1069	49372982	49374051
Super_Scaffold0	2846	NW_VBSM01002891.1	2342	49375051	49377393
Super_Scaffold0	2847	NW_VBSM01002892.1	1627	49378393	49380020
Super_Scaffold0	2848	NW_VBSM01002893.1	1814	49381020	49382834
Super_Scaffold0	2849	NW_VBSM01002894.1	2164	49383834	49385998
Super_Scaffold0	2850	NW_VBSM01002895.1	1572	49386998	49388570
Super_Scaffold0	2851	NW_VBSM01002896.1	1469	49389570	49391039
Super_Scaffold0	2852	NW_VBSM01002897.1	1517	49392039	49393556
Super_Scaffold0	2853	NW_VBSM01002898.1	1523	49394556	49396079
Super_Scaffold0	2854	NW_VBSM01002899.1	2016	49397079	49399095
Super_Scaffold0	2855	NW_VBSM01002900.1	1041	49400095	49401136
Super_Scaffold0	2856	NW_VBSM01002901.1	1440	49402136	49403576
Super_Scaffold0	2857	NW_VBSM01002902.1	1033	49404576	49405609
Super_Scaffold0	2858	NW_VBSM01002903.1	4787	49406609	49411396
Super_Scaffold0	2859	NW_VBSM01002904.1	1039	49412396	49413435
Super_Scaffold0	2860	NW_VBSM01002905.1	1160	49414435	49415595
Super_Scaffold0	2861	NW_VBSM01002906.1	1231	49416595	49417826
Super_Scaffold0	2862	NW_VBSM01002907.1	1768	49418826	49420594
Super_Scaffold0	2863	NW_VBSM01002908.1	2048	49421594	49423642
Super_Scaffold0	2864	NW_VBSM01002909.1	2389	49424642	49427031
Super_Scaffold0	2865	NW_VBSM01002910.1	1729	49428031	49429760
Super_Scaffold0	2866	NW_VBSM01002911.1	1195	49430760	49431955
Super_Scaffold0	2867	NW_VBSM01002913.1	3124	49432955	49436079
Super_Scaffold0	2868	NW_VBSM01002914.1	3022	49437079	49440101
Super_Scaffold0	2869	NW_VBSM01002915.1	1052	49441101	49442153
Super_Scaffold0	2870	NW_VBSM01002916.1	1044	49443153	49444197
Super_Scaffold0	2871	NW_VBSM01002917.1	1180	49445197	49446377
Super_Scaffold0	2872	NW_VBSM01002918.1	1547	49447377	49448924
Super_Scaffold0	2873	NW_VBSM01002919.1	1062	49449924	49450986
Super_Scaffold0	2874	NW_VBSM01002920.1	3194	49451986	49455180
Super_Scaffold0	2875	NW_VBSM01002921.1	1293	49456180	49457473
Super_Scaffold0	2876	NW_VBSM01002922.1	1422	49458473	49459895
Super_Scaffold0	2877	NW_VBSM01002923.1	1617	49460895	49462512
Super_Scaffold0	2878	NW_VBSM01002924.1	1954	49463512	49465466
Super_Scaffold0	2879	NW_VBSM01002925.1	2945	49466466	49469411
Super_Scaffold0	2880	NW_VBSM01002926.1	1211	49470411	49471622
Super_Scaffold0	2881	NW_VBSM01002927.1	1000	49472622	49473622
Super_Scaffold0	2882	NW_VBSM01002928.1	1901	49474622	49476523
Super_Scaffold0	2883	NW_VBSM01002929.1	2001	49477523	49479524
Super_Scaffold0	2884	NW_VBSM01002930.1	3138	49480524	49483662
Super_Scaffold0	2885	NW_VBSM01002931.1	1143	49484662	49485805
Super_Scaffold0	2886	NW_VBSM01002932.1	1051	49486805	49487856
Super_Scaffold0	2887	NW_VBSM01002933.1	1560	49488856	49490416
Super_Scaffold0	2888	NW_VBSM01002934.1	1721	49491416	49493137
Super_Scaffold0	2889	NW_VBSM01002935.1	1089	49494137	49495226
Super_Scaffold0	2890	NW_VBSM01002936.1	3047	49496226	49499273
Super_Scaffold0	2891	NW_VBSM01002938.1	1006	49500273	49501279
Super_Scaffold0	2892	NW_VBSM01002939.1	1881	49502279	49504160
Super_Scaffold0	2893	NW_VBSM01002940.1	2360	49505160	49507520
Super_Scaffold0	2894	NW_VBSM01002941.1	1024	49508520	49509544
Super_Scaffold0	2895	NW_VBSM01002942.1	1028	49510544	49511572
Super_Scaffold0	2896	NW_VBSM01002943.1	1189	49512572	49513761
Super_Scaffold0	2897	NW_VBSM01002944.1	1354	49514761	49516115
Super_Scaffold0	2898	NW_VBSM01002945.1	1836	49517115	49518951
Super_Scaffold0	2899	NW_VBSM01002946.1	188531	49519951	49708482
Super_Scaffold0	2900	NW_VBSM01002947.1	1044	49709482	49710526
Super_Scaffold0	2901	NW_VBSM01002948.1	1220	49711526	49712746
Super_Scaffold0	2902	NW_VBSM01002949.1	1183	49713746	49714929
Super_Scaffold0	2903	NW_VBSM01002950.1	1951	49715929	49717880
Super_Scaffold0	2904	NW_VBSM01002951.1	74036	49718880	49792916
Super_Scaffold0	2905	NW_VBSM01002952.1	1333	49793916	49795249
Super_Scaffold0	2906	NW_VBSM01002953.1	1304	49796249	49797553
Super_Scaffold0	2907	NW_VBSM01002954.1	1161	49798553	49799714
Super_Scaffold0	2908	NW_VBSM01002955.1	1172	49800714	49801886
Super_Scaffold0	2909	NW_VBSM01002956.1	1460	49802886	49804346
Super_Scaffold0	2910	NW_VBSM01002957.1	1268	49805346	49806614
Super_Scaffold0	2911	NW_VBSM01002958.1	1518	49807614	49809132
Super_Scaffold0	2912	NW_VBSM01002960.1	1254	49810132	49811386
Super_Scaffold0	2913	NW_VBSM01002961.1	1009	49812386	49813395
Super_Scaffold0	2914	NW_VBSM01002962.1	1208	49814395	49815603
Super_Scaffold0	2915	NW_VBSM01002963.1	1310	49816603	49817913
Super_Scaffold0	2916	NW_VBSM01002964.1	4068	49818913	49822981
Super_Scaffold0	2917	NW_VBSM01002965.1	1880	49823981	49825861
Super_Scaffold0	2918	NW_VBSM01002966.1	1419	49826861	49828280
Super_Scaffold0	2919	NW_VBSM01002967.1	2061	49829280	49831341
Super_Scaffold0	2920	NW_VBSM01002968.1	2198	49832341	49834539
Super_Scaffold0	2921	NW_VBSM01002969.1	1605	49835539	49837144
Super_Scaffold0	2922	NW_VBSM01002970.1	7490	49838144	49845634
Super_Scaffold0	2923	NW_VBSM01002971.1	1025	49846634	49847659
Super_Scaffold0	2924	NW_VBSM01002972.1	1178	49848659	49849837
Super_Scaffold0	2925	NW_VBSM01002973.1	1533	49850837	49852370
Super_Scaffold0	2926	NW_VBSM01002974.1	3117	49853370	49856487
Super_Scaffold0	2927	NW_VBSM01002975.1	1521	49857487	49859008
Super_Scaffold0	2928	NW_VBSM01002976.1	1171	49860008	49861179
Super_Scaffold0	2929	NW_VBSM01002977.1	2113	49862179	49864292
Super_Scaffold0	2930	NW_VBSM01002978.1	2089	49865292	49867381
Super_Scaffold0	2931	NW_VBSM01002979.1	1430	49868381	49869811
Super_Scaffold0	2932	NW_VBSM01002980.1	21657	49870811	49892468
Super_Scaffold0	2933	NW_VBSM01002981.1	23195	49893468	49916663
Super_Scaffold0	2934	NW_VBSM01002982.1	1035	49917663	49918698
Super_Scaffold0	2935	NW_VBSM01002983.1	2893	49919698	49922591
Super_Scaffold0	2936	NW_VBSM01002984.1	2123	49923591	49925714
Super_Scaffold0	2937	NW_VBSM01002985.1	4103	49926714	49930817
Super_Scaffold0	2938	NW_VBSM01002986.1	1062	49931817	49932879
Super_Scaffold0	2939	NW_VBSM01002987.1	1394	49933879	49935273
Super_Scaffold0	2940	NW_VBSM01002988.1	1768	49936273	49938041
Super_Scaffold0	2941	NW_VBSM01002989.1	2234	49939041	49941275
Super_Scaffold0	2942	NW_VBSM01002990.1	3223	49942275	49945498
Super_Scaffold0	2943	NW_VBSM01002991.1	1574	49946498	49948072
Super_Scaffold0	2944	NW_VBSM01002992.1	1149	49949072	49950221
Super_Scaffold0	2945	NW_VBSM01002993.1	1098	49951221	49952319
Super_Scaffold0	2946	NW_VBSM01002994.1	1415	49953319	49954734
Super_Scaffold0	2947	NW_VBSM01002995.1	1357	49955734	49957091
Super_Scaffold0	2948	NW_VBSM01002996.1	1178	49958091	49959269
Super_Scaffold0	2949	NW_VBSM01002997.1	1623	49960269	49961892
Super_Scaffold0	2950	NW_VBSM01002998.1	2916	49962892	49965808
Super_Scaffold0	2951	NW_VBSM01002999.1	1555	49966808	49968363
Super_Scaffold0	2952	NW_VBSM01003000.1	2246	49969363	49971609
Super_Scaffold0	2953	NW_VBSM01003001.1	1009	49972609	49973618
Super_Scaffold0	2954	NW_VBSM01003002.1	1034	49974618	49975652
Super_Scaffold0	2955	NW_VBSM01003003.1	2316	49976652	49978968
Super_Scaffold0	2956	NW_VBSM01003004.1	719587	49979968	50699555
Super_Scaffold0	2957	NW_VBSM01003005.1	1118	50700555	50701673
Super_Scaffold0	2958	NW_VBSM01003006.1	56026	50702673	50758699
Super_Scaffold0	2959	NW_VBSM01003007.1	1272	50759699	50760971
Super_Scaffold0	2960	NW_VBSM01003008.1	2004	50761971	50763975
Super_Scaffold0	2961	NW_VBSM01003009.1	2370	50764975	50767345
Super_Scaffold0	2962	NW_VBSM01003010.1	1522	50768345	50769867
Super_Scaffold0	2963	NW_VBSM01003011.1	1719	50770867	50772586
Super_Scaffold0	2964	NW_VBSM01003012.1	1115	50773586	50774701
Super_Scaffold0	2965	NW_VBSM01003013.1	2685	50775701	50778386
Super_Scaffold0	2966	NW_VBSM01003014.1	1841	50779386	50781227
Super_Scaffold0	2967	NW_VBSM01003015.1	1371	50782227	50783598
Super_Scaffold0	2968	NW_VBSM01003016.1	1011	50784598	50785609
Super_Scaffold0	2969	NW_VBSM01003017.1	1210	50786609	50787819
Super_Scaffold0	2970	NW_VBSM01003019.1	2325	50788819	50791144
Super_Scaffold0	2971	NW_VBSM01003020.1	3429336	50792144	54221480
Super_Scaffold0	2972	NW_VBSM01003021.1	1078	54222480	54223558
Super_Scaffold0	2973	NW_VBSM01003022.1	1073	54224558	54225631
Super_Scaffold0	2974	NW_VBSM01003023.1	1285	54226631	54227916
Super_Scaffold0	2975	NW_VBSM01003024.1	1743	54228916	54230659
Super_Scaffold0	2976	NW_VBSM01003025.1	1056	54231659	54232715
Super_Scaffold0	2977	NW_VBSM01003026.1	1091	54233715	54234806
Super_Scaffold0	2978	NW_VBSM01003027.1	1904	54235806	54237710
Super_Scaffold0	2979	NW_VBSM01003028.1	1006	54238710	54239716
Super_Scaffold0	2980	NW_VBSM01003029.1	3593	54240716	54244309
Super_Scaffold0	2981	NW_VBSM01003030.1	6007	54245309	54251316
Super_Scaffold0	2982	NW_VBSM01003031.1	1027	54252316	54253343
Super_Scaffold0	2983	NW_VBSM01003032.1	2622	54254343	54256965
Super_Scaffold0	2984	NW_VBSM01003033.1	1393	54257965	54259358
Super_Scaffold0	2985	NW_VBSM01003034.1	1322	54260358	54261680
Super_Scaffold0	2986	NW_VBSM01003035.1	2530	54262680	54265210
Super_Scaffold0	2987	NW_VBSM01003036.1	1011	54266210	54267221
Super_Scaffold0	2988	NW_VBSM01003037.1	1150	54268221	54269371
Super_Scaffold0	2989	NW_VBSM01003038.1	2009	54270371	54272380
Super_Scaffold0	2990	NW_VBSM01003040.1	1285	54273380	54274665
Super_Scaffold0	2991	NW_VBSM01003041.1	1477	54275665	54277142
Super_Scaffold0	2992	NW_VBSM01003042.1	1017	54278142	54279159
Super_Scaffold0	2993	NW_VBSM01003043.1	1049	54280159	54281208
Super_Scaffold0	2994	NW_VBSM01003045.1	6211	54282208	54288419
Super_Scaffold0	2995	NW_VBSM01003046.1	3133	54289419	54292552
Super_Scaffold0	2996	NW_VBSM01003047.1	1591	54293552	54295143
Super_Scaffold0	2997	NW_VBSM01003048.1	3161	54296143	54299304
Super_Scaffold0	2998	NW_VBSM01003049.1	7215	54300304	54307519
Super_Scaffold0	2999	NW_VBSM01003050.1	1066	54308519	54309585
Super_Scaffold0	3000	NW_VBSM01003051.1	1412	54310585	54311997
Super_Scaffold0	3001	NW_VBSM01003052.1	1012	54312997	54314009
Super_Scaffold0	3002	NW_VBSM01003053.1	2372	54315009	54317381
Super_Scaffold0	3003	NW_VBSM01003054.1	1665	54318381	54320046
Super_Scaffold0	3004	NW_VBSM01003055.1	1375	54321046	54322421
Super_Scaffold0	3005	NW_VBSM01003056.1	2909	54323421	54326330
Super_Scaffold0	3006	NW_VBSM01003057.1	1562	54327330	54328892
Super_Scaffold0	3007	NW_VBSM01003058.1	1566	54329892	54331458
Super_Scaffold0	3008	NW_VBSM01003059.1	8874	54332458	54341332
Super_Scaffold0	3009	NW_VBSM01003060.1	2077	54342332	54344409
Super_Scaffold0	3010	NW_VBSM01003061.1	1571	54345409	54346980
Super_Scaffold0	3011	NW_VBSM01003062.1	1098	54347980	54349078
Super_Scaffold0	3012	NW_VBSM01003063.1	1189	54350078	54351267
Super_Scaffold0	3013	NW_VBSM01003064.1	4313	54352267	54356580
Super_Scaffold0	3014	NW_VBSM01003065.1	2200	54357580	54359780
Super_Scaffold0	3015	NW_VBSM01003066.1	2500	54360780	54363280
Super_Scaffold0	3016	NW_VBSM01003067.1	1526	54364280	54365806
Super_Scaffold0	3017	NW_VBSM01003068.1	1129	54366806	54367935
Super_Scaffold0	3018	NW_VBSM01003069.1	1207	54368935	54370142
Super_Scaffold0	3019	NW_VBSM01003070.1	1174	54371142	54372316
Super_Scaffold0	3020	NW_VBSM01003071.1	1929	54373316	54375245
Super_Scaffold0	3021	NW_VBSM01003072.1	115311	54376245	54491556
Super_Scaffold0	3022	NW_VBSM01003073.1	1875	54492556	54494431
Super_Scaffold0	3023	NW_VBSM01003074.1	1068	54495431	54496499
Super_Scaffold0	3024	NW_VBSM01003075.1	115017	54497499	54612516
Super_Scaffold0	3025	NW_VBSM01003076.1	2176	54613516	54615692
Super_Scaffold0	3026	NW_VBSM01003077.1	1754	54616692	54618446
Super_Scaffold0	3027	NW_VBSM01003078.1	2642	54619446	54622088
Super_Scaffold0	3028	NW_VBSM01003079.1	1015	54623088	54624103
Super_Scaffold0	3029	NW_VBSM01003080.1	1340	54625103	54626443
Super_Scaffold0	3030	NW_VBSM01003081.1	1104	54627443	54628547
Super_Scaffold0	3031	NW_VBSM01003082.1	1037	54629547	54630584
Super_Scaffold0	3032	NW_VBSM01003083.1	1318	54631584	54632902
Super_Scaffold0	3033	NW_VBSM01003084.1	1044	54633902	54634946
Super_Scaffold0	3034	NW_VBSM01003085.1	23537	54635946	54659483
Super_Scaffold0	3035	NW_VBSM01003086.1	1322	54660483	54661805
Super_Scaffold0	3036	NW_VBSM01003087.1	1373	54662805	54664178
Super_Scaffold0	3037	NW_VBSM01003088.1	1151	54665178	54666329
Super_Scaffold0	3038	NW_VBSM01003089.1	1803	54667329	54669132
Super_Scaffold0	3039	NW_VBSM01003090.1	1041	54670132	54671173
Super_Scaffold0	3040	NW_VBSM01003091.1	1258	54672173	54673431
Super_Scaffold0	3041	NW_VBSM01003092.1	1033	54674431	54675464
Super_Scaffold0	3042	NW_VBSM01003093.1	2108	54676464	54678572
Super_Scaffold0	3043	NW_VBSM01003094.1	3181	54679572	54682753
Super_Scaffold0	3044	NW_VBSM01003095.1	1031	54683753	54684784
Super_Scaffold0	3045	NW_VBSM01003096.1	1395	54685784	54687179
Super_Scaffold0	3046	NW_VBSM01003097.1	2044	54688179	54690223
Super_Scaffold0	3047	NW_VBSM01003098.1	2675	54691223	54693898
Super_Scaffold0	3048	NW_VBSM01003099.1	1327	54694898	54696225
Super_Scaffold0	3049	NW_VBSM01003100.1	1034	54697225	54698259
Super_Scaffold0	3050	NW_VBSM01003101.1	1044	54699259	54700303
Super_Scaffold0	3051	NW_VBSM01003102.1	1194	54701303	54702497
Super_Scaffold0	3052	NW_VBSM01003103.1	324153	54703497	55027650
Super_Scaffold0	3053	NW_VBSM01003104.1	1622	55028650	55030272
Super_Scaffold0	3054	NW_VBSM01003105.1	1078	55031272	55032350
Super_Scaffold0	3055	NW_VBSM01003106.1	1702	55033350	55035052
Super_Scaffold0	3056	NW_VBSM01003107.1	3032	55036052	55039084
Super_Scaffold0	3057	NW_VBSM01003108.1	1712	55040084	55041796
Super_Scaffold0	3058	NW_VBSM01003109.1	2414	55042796	55045210
Super_Scaffold0	3059	NW_VBSM01003110.1	2470	55046210	55048680
Super_Scaffold0	3060	NW_VBSM01003111.1	1099	55049680	55050779
Super_Scaffold0	3061	NW_VBSM01003112.1	1733	55051779	55053512
Super_Scaffold0	3062	NW_VBSM01003113.1	1007	55054512	55055519
Super_Scaffold0	3063	NW_VBSM01003114.1	1012	55056519	55057531
Super_Scaffold0	3064	NW_VBSM01003115.1	1414	55058531	55059945
Super_Scaffold0	3065	NW_VBSM01003116.1	2992	55060945	55063937
Super_Scaffold0	3066	NW_VBSM01003117.1	2574	55064937	55067511
Super_Scaffold0	3067	NW_VBSM01003118.1	1231	55068511	55069742
Super_Scaffold0	3068	NW_VBSM01003119.1	1863	55070742	55072605
Super_Scaffold0	3069	NW_VBSM01003120.1	1218	55073605	55074823
Super_Scaffold0	3070	NW_VBSM01003121.1	1577	55075823	55077400
Super_Scaffold0	3071	NW_VBSM01003122.1	1079	55078400	55079479
Super_Scaffold0	3072	NW_VBSM01003123.1	1325	55080479	55081804
Super_Scaffold0	3073	NW_VBSM01003124.1	2356	55082804	55085160
Super_Scaffold0	3074	NW_VBSM01003125.1	1260	55086160	55087420
Super_Scaffold0	3075	NW_VBSM01003126.1	2074	55088420	55090494
Super_Scaffold0	3076	NW_VBSM01003127.1	4584	55091494	55096078
Super_Scaffold0	3077	NW_VBSM01003128.1	1601	55097078	55098679
Super_Scaffold0	3078	NW_VBSM01003129.1	1067	55099679	55100746
Super_Scaffold0	3079	NW_VBSM01003130.1	1636	55101746	55103382
Super_Scaffold0	3080	NW_VBSM01003131.1	1268	55104382	55105650
Super_Scaffold0	3081	NW_VBSM01003132.1	19492	55106650	55126142
Super_Scaffold0	3082	NW_VBSM01003133.1	689955	55127142	55817097
Super_Scaffold0	3083	NW_VBSM01003134.1	1222	55818097	55819319
Super_Scaffold0	3084	NW_VBSM01003135.1	4254	55820319	55824573
Super_Scaffold0	3085	NW_VBSM01003136.1	1048	55825573	55826621
Super_Scaffold0	3086	NW_VBSM01003137.1	1066	55827621	55828687
Super_Scaffold0	3087	NW_VBSM01003138.1	1067	55829687	55830754
Super_Scaffold0	3088	NW_VBSM01003139.1	1131	55831754	55832885
Super_Scaffold0	3089	NW_VBSM01003140.1	1456	55833885	55835341
Super_Scaffold0	3090	NW_VBSM01003141.1	3158	55836341	55839499
Super_Scaffold0	3091	NW_VBSM01003142.1	1407	55840499	55841906
Super_Scaffold0	3092	NW_VBSM01003145.1	127567	55842906	55970473
Super_Scaffold0	3093	NW_VBSM01003146.1	290126	55971473	56261599
Super_Scaffold0	3094	NW_VBSM01003147.1	281857	56262599	56544456
Super_Scaffold0	3095	NW_VBSM01003149.1	366518	56545456	56911974
Super_Scaffold0	3096	NW_VBSM01003150.1	234602	56912974	57147576
Super_Scaffold0	3097	NW_VBSM01003152.1	569098	57148576	57717674
Super_Scaffold0	3098	NW_VBSM01003153.1	222090	57718674	57940764
Super_Scaffold0	3099	NW_VBSM01003154.1	858048	57941764	58799812
Super_Scaffold0	3100	NW_VBSM01003156.1	3210808	58800812	62011620
Super_Scaffold0	3101	NW_VBSM01003158.1	380955	62012620	62393575
Super_Scaffold0	3102	NW_VBSM01003160.1	271079	62394575	62665654
Super_Scaffold0	3103	NW_VBSM01003161.1	81236	62666654	62747890
Super_Scaffold0	3104	NW_VBSM01003163.1	1844730	62748890	64593620
Super_Scaffold0	3105	NW_VBSM01003164.1	189409	64594620	64784029
Super_Scaffold0	3106	NW_VBSM01003165.1	88571	64785029	64873600
Super_Scaffold0	3107	NW_VBSM01003166.1	54864	64874600	64929464
Super_Scaffold0	3108	NW_VBSM01003167.1	1241356	64930464	66171820
Super_Scaffold0	3109	NW_VBSM01003168.1	563595	66172820	66736415
Super_Scaffold0	3110	NW_VBSM01003170.1	53972	66737415	66791387
Super_Scaffold0	3111	NW_VBSM01003171.1	14722	66792387	66807109
Super_Scaffold0	3112	NW_VBSM01003172.1	100023	66808109	66908132
Super_Scaffold0	3113	NW_VBSM01003173.1	64730	66909132	66973862
Super_Scaffold0	3114	NW_VBSM01003174.1	608544	66974862	67583406
Super_Scaffold0	3115	NW_VBSM01003175.1	228979	67584406	67813385
Super_Scaffold0	3116	NW_VBSM01003177.1	859928	67814385	68674313
Super_Scaffold0	3117	NW_VBSM01003178.1	62264	68675313	68737577
Super_Scaffold0	3118	NW_VBSM01003179.1	1833803	68738577	70572380
Super_Scaffold0	3119	NW_VBSM01003180.1	530688	70573380	71104068
Super_Scaffold0	3120	NW_VBSM01003181.1	1798427	71105068	72903495
Super_Scaffold0	3121	NW_VBSM01003182.1	74673	72904495	72979168
Super_Scaffold0	3122	NW_VBSM01003183.1	170782	72980168	73150950
Super_Scaffold0	3123	NW_VBSM01003184.1	62001	73151950	73213951
Super_Scaffold0	3124	NW_VBSM01003187.1	81713	73214951	73296664
Super_Scaffold0	3125	NW_VBSM01003188.1	234190	73297664	73531854
Super_Scaffold0	3126	NW_VBSM01003189.1	61072	73532854	73593926
Super_Scaffold0	3127	NW_VBSM01003191.1	284997	73594926	73879923
Super_Scaffold0	3128	NW_VBSM01003192.1	83989	73880923	73964912
Super_Scaffold0	3129	NW_VBSM01003193.1	2160859	73965912	76126771
Super_Scaffold0	3130	NW_VBSM01003194.1	153869	76127771	76281640
Super_Scaffold0	3131	NW_VBSM01003195.1	249257	76282640	76531897
Super_Scaffold0	3132	NW_VBSM01003196.1	76529	76532897	76609426
Super_Scaffold0	3133	NW_VBSM01003197.1	241368	76610426	76851794
Super_Scaffold0	3134	NW_VBSM01003202.1	167377	76852794	77020171
Super_Scaffold0	3135	NW_VBSM01003203.1	2076626	77021171	79097797
Super_Scaffold0	3136	NW_VBSM01003205.1	1883451	79098797	80982248
Super_Scaffold0	3137	NW_VBSM01003207.1	61381	80983248	81044629
Super_Scaffold0	3138	NW_VBSM01003208.1	128890	81045629	81174519
Super_Scaffold0	3139	NW_VBSM01003209.1	2486481	81175519	83662000
Super_Scaffold0	3140	NW_VBSM01003210.1	2003417	83663000	85666417
Super_Scaffold0	3141	NW_VBSM01003213.1	271214	85667417	85938631
Super_Scaffold0	3142	NW_VBSM01003216.1	506901	85939631	86446532
Super_Scaffold0	3143	NW_VBSM01003217.1	404931	86447532	86852463
Super_Scaffold0	3144	NW_VBSM01003219.1	436394	86853463	87289857
Super_Scaffold0	3145	NW_VBSM01003220.1	1708860	87290857	88999717
Super_Scaffold0	3146	NW_VBSM01003221.1	134692	89000717	89135409
Super_Scaffold0	3147	NW_VBSM01003222.1	920721	89136409	90057130
Super_Scaffold0	3148	NW_VBSM01003223.1	157712	90058130	90215842
Super_Scaffold0	3149	NW_VBSM01003224.1	140885	90216842	90357727
Super_Scaffold0	3150	NW_VBSM01003226.1	448042	90358727	90806769
Super_Scaffold0	3151	NW_VBSM01003227.1	1600351	90807769	92408120
Super_Scaffold0	3152	NW_VBSM01003229.1	578953	92409120	92988073
Super_Scaffold0	3153	NW_VBSM01003231.1	860906	92989073	93849979
VBSM01000104.1	0	VBSM01000104.1	3813775	0	3813775
VBSM01000142.1	0	VBSM01000142.1	14989709	0	14989709
VBSM01000272.1	0	VBSM01000272.1	111491614	0	111491614
VBSM01000316.1	0	VBSM01000316.1	11642411	0	11642411
VBSM01000335.1	0	VBSM01000335.1	3678287	0	3678287
VBSM01000361.1	0	VBSM01000361.1	108333780	0	108333780
VBSM01000413.1	0	VBSM01000413.1	22475143	0	22475143
VBSM01000483.1	0	VBSM01000483.1	44275814	0	44275814
VBSM01000500.1	0	VBSM01000500.1	11494904	0	11494904
VBSM01000529.1	0	VBSM01000529.1	82392695	0	82392695
VBSM01000565.1	0	VBSM01000565.1	4904305	0	4904305
VBSM01000568.1	0	VBSM01000568.1	22604468	0	22604468
VBSM01000605.1	0	VBSM01000605.1	37626039	0	37626039
